anger,disgust,fear,joy,sadness,surprise,time,system,video,video_emotion,video_gender
0.000018,0.004146,0.000046,0.00002,0.000287,0.002052,93,affectiva,fear_F,fear,F
0.000018,0.004161,0.000047,0.000019,0.000293,0.002062,94,affectiva,fear_F,fear,F
0.000018,0.004171,0.000047,0.000019,0.000283,0.00204,95,affectiva,fear_F,fear,F
0.000018,0.004174,0.000047,0.000019,0.000294,0.002062,96,affectiva,fear_F,fear,F
0.000018,0.004172,0.000047,0.000019,0.000296,0.002065,97,affectiva,fear_F,fear,F
0.000018,0.004181,0.000047,0.000019,0.000294,0.002059,98,affectiva,fear_F,fear,F
0.000018,0.004191,0.000047,0.000019,0.000292,0.002052,99,affectiva,fear_F,fear,F
0.000018,0.00419,0.000047,0.000019,0.000287,0.002043,100,affectiva,fear_F,fear,F
0.000018,0.004194,0.000046,0.000019,0.000278,0.002022,101,affectiva,fear_F,fear,F
0.000019,0.004207,0.000046,0.000019,0.000272,0.002008,102,affectiva,fear_F,fear,F
0.000019,0.004207,0.000046,0.000019,0.000264,0.00199,103,affectiva,fear_F,fear,F
0.000019,0.004204,0.000046,0.000019,0.000257,0.001975,104,affectiva,fear_F,fear,F
0.000019,0.004209,0.000045,0.000019,0.000251,0.00196,105,affectiva,fear_F,fear,F
0.000019,0.004219,0.000045,0.000019,0.000248,0.001953,106,affectiva,fear_F,fear,F
0.000019,0.00422,0.000045,0.000019,0.000247,0.001949,107,affectiva,fear_F,fear,F
0.000019,0.004222,0.000045,0.000019,0.000247,0.001949,108,affectiva,fear_F,fear,F
0.000019,0.004229,0.000045,0.000019,0.000245,0.001944,109,affectiva,fear_F,fear,F
0.00002,0.004237,0.000045,0.000019,0.000243,0.00194,110,affectiva,fear_F,fear,F
0.00002,0.004245,0.000046,0.000019,0.000243,0.001939,111,affectiva,fear_F,fear,F
0.00002,0.004248,0.000046,0.000019,0.000242,0.001938,112,affectiva,fear_F,fear,F
0.00002,0.004253,0.000046,0.000018,0.000243,0.001938,113,affectiva,fear_F,fear,F
0.00002,0.004255,0.000046,0.000018,0.000243,0.00194,114,affectiva,fear_F,fear,F
0.00002,0.004256,0.000046,0.000018,0.000244,0.00194,115,affectiva,fear_F,fear,F
0.00002,0.004259,0.000046,0.000018,0.000245,0.001943,116,affectiva,fear_F,fear,F
0.00002,0.004261,0.000046,0.000018,0.000244,0.001939,117,affectiva,fear_F,fear,F
0.00002,0.004269,0.000046,0.000018,0.000243,0.001932,118,affectiva,fear_F,fear,F
0.00002,0.004283,0.000046,0.000018,0.000244,0.001925,119,affectiva,fear_F,fear,F
0.00002,0.004293,0.000046,0.000018,0.000244,0.001918,120,affectiva,fear_F,fear,F
0.00002,0.004305,0.000046,0.000018,0.000245,0.001915,121,affectiva,fear_F,fear,F
0.000021,0.004312,0.000046,0.000018,0.000246,0.001914,122,affectiva,fear_F,fear,F
0.000021,0.004309,0.000046,0.000018,0.000246,0.001917,123,affectiva,fear_F,fear,F
0.000021,0.004304,0.000046,0.000018,0.000246,0.001919,124,affectiva,fear_F,fear,F
0.000021,0.004307,0.000046,0.000018,0.000247,0.00192,125,affectiva,fear_F,fear,F
0.000021,0.00431,0.000046,0.000018,0.000247,0.00192,126,affectiva,fear_F,fear,F
0.000021,0.00431,0.000046,0.000018,0.000247,0.00192,127,affectiva,fear_F,fear,F
0.000021,0.004312,0.000046,0.000018,0.000246,0.001922,128,affectiva,fear_F,fear,F
0.000022,0.004308,0.000046,0.000018,0.000246,0.001922,129,affectiva,fear_F,fear,F
0.000021,0.004308,0.000046,0.000018,0.000248,0.001925,130,affectiva,fear_F,fear,F
0.00002,0.004305,0.000046,0.000018,0.000252,0.001941,131,affectiva,fear_F,fear,F
0.00002,0.004309,0.000046,0.000018,0.000253,0.001952,132,affectiva,fear_F,fear,F
0.000019,0.004312,0.000046,0.000018,0.000255,0.001963,133,affectiva,fear_F,fear,F
0.000019,0.004309,0.000046,0.000018,0.000254,0.001965,134,affectiva,fear_F,fear,F
0.000019,0.004306,0.000046,0.000018,0.000254,0.001967,135,affectiva,fear_F,fear,F
0.000019,0.004306,0.000046,0.000018,0.000254,0.001966,136,affectiva,fear_F,fear,F
0.000019,0.004299,0.000046,0.000018,0.000255,0.001967,137,affectiva,fear_F,fear,F
0.000019,0.004295,0.000046,0.000018,0.000255,0.001966,138,affectiva,fear_F,fear,F
0.000019,0.004292,0.000046,0.000018,0.000254,0.001965,139,affectiva,fear_F,fear,F
0.000019,0.004285,0.000046,0.000018,0.000254,0.001964,140,affectiva,fear_F,fear,F
0.000019,0.004279,0.000046,0.000018,0.000254,0.001961,141,affectiva,fear_F,fear,F
0.000019,0.004273,0.000046,0.000018,0.000256,0.001968,142,affectiva,fear_F,fear,F
0.000019,0.004266,0.000046,0.000018,0.000258,0.001973,143,affectiva,fear_F,fear,F
0.000019,0.004252,0.000046,0.000018,0.00026,0.001976,144,affectiva,fear_F,fear,F
0.000019,0.00423,0.000047,0.000018,0.000266,0.001986,145,affectiva,fear_F,fear,F
0.000019,0.004222,0.000047,0.000018,0.00027,0.001994,146,affectiva,fear_F,fear,F
0.000019,0.004225,0.000047,0.000018,0.000272,0.001995,147,affectiva,fear_F,fear,F
0.000019,0.004235,0.000047,0.000018,0.000273,0.002,148,affectiva,fear_F,fear,F
0.00002,0.004237,0.000046,0.000018,0.000257,0.001951,149,affectiva,fear_F,fear,F
0.00002,0.004245,0.000046,0.000018,0.00025,0.001917,150,affectiva,fear_F,fear,F
0.000021,0.00426,0.000046,0.000018,0.000251,0.001896,151,affectiva,fear_F,fear,F
0.000021,0.004272,0.000046,0.000018,0.000254,0.001881,152,affectiva,fear_F,fear,F
0.000022,0.004277,0.000047,0.000018,0.000258,0.001862,153,affectiva,fear_F,fear,F
0.000022,0.004278,0.000047,0.000017,0.000262,0.001848,154,affectiva,fear_F,fear,F
0.000022,0.004275,0.000047,0.000017,0.000262,0.00184,155,affectiva,fear_F,fear,F
0.000023,0.004282,0.000047,0.000017,0.000265,0.001821,156,affectiva,fear_F,fear,F
0.000022,0.004281,0.000047,0.000017,0.000264,0.00183,157,affectiva,fear_F,fear,F
0.000022,0.004283,0.000047,0.000017,0.000263,0.001837,158,affectiva,fear_F,fear,F
0.000022,0.004283,0.000047,0.000017,0.000262,0.001848,159,affectiva,fear_F,fear,F
0.000023,0.00428,0.000047,0.000017,0.000265,0.001838,160,affectiva,fear_F,fear,F
0.000023,0.004268,0.000048,0.000017,0.000273,0.001811,161,affectiva,fear_F,fear,F
0.000022,0.004266,0.000048,0.000017,0.000284,0.001853,162,affectiva,fear_F,fear,F
0.000019,0.004258,0.000049,0.000017,0.000314,0.001971,163,affectiva,fear_F,fear,F
0.000018,0.004259,0.00005,0.000018,0.000343,0.002086,164,affectiva,fear_F,fear,F
0.000017,0.004254,0.00005,0.000018,0.000346,0.002123,165,affectiva,fear_F,fear,F
0.000017,0.004249,0.00005,0.000018,0.000339,0.002128,166,affectiva,fear_F,fear,F
0.000017,0.004245,0.00005,0.000018,0.00034,0.002131,167,affectiva,fear_F,fear,F
0.000017,0.004256,0.000051,0.000018,0.00036,0.002172,168,affectiva,fear_F,fear,F
0.000017,0.004255,0.000051,0.000018,0.000362,0.002183,169,affectiva,fear_F,fear,F
0.000016,0.00426,0.000051,0.000018,0.000378,0.002214,170,affectiva,fear_F,fear,F
0.000016,0.004254,0.000051,0.000018,0.000374,0.002207,171,affectiva,fear_F,fear,F
0.000016,0.004262,0.000051,0.000018,0.000379,0.002217,172,affectiva,fear_F,fear,F
0.000016,0.004274,0.000051,0.000018,0.00038,0.002221,173,affectiva,fear_F,fear,F
0.000016,0.004278,0.000051,0.000018,0.000381,0.002226,174,affectiva,fear_F,fear,F
0.000015,0.004282,0.000052,0.000018,0.000399,0.00226,175,affectiva,fear_F,fear,F
0.000015,0.004284,0.000052,0.000018,0.000415,0.002284,176,affectiva,fear_F,fear,F
0.000015,0.004275,0.000052,0.000018,0.000412,0.002279,177,affectiva,fear_F,fear,F
0.000015,0.004272,0.000052,0.000018,0.000406,0.002267,178,affectiva,fear_F,fear,F
0.000015,0.004273,0.000052,0.000018,0.000406,0.002272,179,affectiva,fear_F,fear,F
0.000015,0.004275,0.000052,0.000018,0.000402,0.002266,180,affectiva,fear_F,fear,F
0.000016,0.004271,0.000051,0.000018,0.000383,0.002231,181,affectiva,fear_F,fear,F
0.000016,0.004264,0.000051,0.000018,0.000359,0.00219,182,affectiva,fear_F,fear,F
0.000017,0.004267,0.00005,0.000018,0.000336,0.002149,183,affectiva,fear_F,fear,F
0.000017,0.004268,0.000049,0.000018,0.000316,0.002111,184,affectiva,fear_F,fear,F
0.000018,0.004269,0.000048,0.000018,0.0003,0.002077,185,affectiva,fear_F,fear,F
0.000018,0.004266,0.000048,0.000018,0.000296,0.002069,186,affectiva,fear_F,fear,F
0.000018,0.004269,0.000048,0.000018,0.000292,0.002061,187,affectiva,fear_F,fear,F
0.000018,0.004271,0.000048,0.000018,0.000287,0.002049,188,affectiva,fear_F,fear,F
0.000018,0.004273,0.000048,0.000018,0.000285,0.002043,189,affectiva,fear_F,fear,F
0.000018,0.004273,0.000048,0.000018,0.000287,0.002046,190,affectiva,fear_F,fear,F
0.000018,0.004271,0.000047,0.000018,0.000283,0.002037,191,affectiva,fear_F,fear,F
0.000018,0.00427,0.000048,0.000018,0.000286,0.002042,192,affectiva,fear_F,fear,F
0.000018,0.004267,0.000048,0.000018,0.000291,0.002053,193,affectiva,fear_F,fear,F
0.000018,0.004267,0.000048,0.000018,0.000293,0.002058,194,affectiva,fear_F,fear,F
0.000018,0.004268,0.000048,0.000018,0.000302,0.002074,195,affectiva,fear_F,fear,F
0.000018,0.004267,0.000048,0.000018,0.000302,0.002072,196,affectiva,fear_F,fear,F
0.000017,0.004267,0.000049,0.000018,0.000315,0.002092,197,affectiva,fear_F,fear,F
0.000017,0.004267,0.000049,0.000018,0.000317,0.002096,198,affectiva,fear_F,fear,F
0.000017,0.004267,0.000049,0.000018,0.000316,0.002091,199,affectiva,fear_F,fear,F
0.000017,0.004266,0.000049,0.000018,0.000315,0.002088,200,affectiva,fear_F,fear,F
0.000017,0.004263,0.000049,0.000018,0.000314,0.002084,201,affectiva,fear_F,fear,F
0.000017,0.004263,0.000049,0.000018,0.000315,0.002091,202,affectiva,fear_F,fear,F
0.000018,0.004263,0.000048,0.000018,0.000304,0.002072,203,affectiva,fear_F,fear,F
0.000018,0.004262,0.000048,0.000018,0.000306,0.002072,204,affectiva,fear_F,fear,F
0.000018,0.004261,0.000048,0.000018,0.000298,0.002052,205,affectiva,fear_F,fear,F
0.000018,0.004261,0.000048,0.000018,0.000289,0.002037,206,affectiva,fear_F,fear,F
0.000018,0.004259,0.000048,0.000018,0.000285,0.002031,207,affectiva,fear_F,fear,F
0.000018,0.004257,0.000048,0.000018,0.000286,0.002036,208,affectiva,fear_F,fear,F
0.000018,0.004254,0.000049,0.000018,0.000286,0.002047,209,affectiva,fear_F,fear,F
0.000018,0.004252,0.000051,0.000018,0.000284,0.002058,210,affectiva,fear_F,fear,F
0.000018,0.004251,0.000051,0.000018,0.000288,0.002072,211,affectiva,fear_F,fear,F
0.000018,0.004251,0.000052,0.000018,0.000292,0.002084,212,affectiva,fear_F,fear,F
0.000018,0.004249,0.000051,0.000018,0.000291,0.002074,213,affectiva,fear_F,fear,F
0.000018,0.00425,0.000051,0.000018,0.000298,0.002083,214,affectiva,fear_F,fear,F
0.000018,0.004251,0.00005,0.000018,0.000301,0.002083,215,affectiva,fear_F,fear,F
0.000017,0.004252,0.00005,0.000018,0.000318,0.002106,216,affectiva,fear_F,fear,F
0.000017,0.004253,0.00005,0.000018,0.000326,0.002122,217,affectiva,fear_F,fear,F
0.000017,0.004254,0.00005,0.000018,0.000326,0.002122,218,affectiva,fear_F,fear,F
0.000017,0.004256,0.00005,0.000018,0.000354,0.002171,219,affectiva,fear_F,fear,F
0.000016,0.004258,0.000051,0.000018,0.000371,0.002201,220,affectiva,fear_F,fear,F
0.000016,0.004261,0.000051,0.000018,0.000365,0.002187,221,affectiva,fear_F,fear,F
0.000016,0.004263,0.000051,0.000018,0.00037,0.002188,222,affectiva,fear_F,fear,F
0.000017,0.004264,0.00005,0.000018,0.00035,0.00215,223,affectiva,fear_F,fear,F
0.000017,0.004265,0.00005,0.000018,0.000343,0.002137,224,affectiva,fear_F,fear,F
0.000017,0.004265,0.000049,0.000018,0.000329,0.00211,225,affectiva,fear_F,fear,F
0.000017,0.004267,0.000049,0.000018,0.000328,0.002106,226,affectiva,fear_F,fear,F
0.000017,0.004268,0.000049,0.000018,0.000317,0.002085,227,affectiva,fear_F,fear,F
0.000018,0.004268,0.000048,0.000018,0.000306,0.002064,228,affectiva,fear_F,fear,F
0.000018,0.004269,0.000048,0.000018,0.000296,0.002046,229,affectiva,fear_F,fear,F
0.000018,0.004271,0.000048,0.000018,0.000291,0.002034,230,affectiva,fear_F,fear,F
0.000018,0.004272,0.000048,0.000018,0.000293,0.002037,231,affectiva,fear_F,fear,F
0.000018,0.004275,0.000048,0.000018,0.000286,0.002028,232,affectiva,fear_F,fear,F
0.000018,0.004277,0.000048,0.000018,0.000286,0.002027,233,affectiva,fear_F,fear,F
0.000018,0.004275,0.000048,0.000018,0.000291,0.00204,234,affectiva,fear_F,fear,F
0.000018,0.004277,0.000048,0.000018,0.000294,0.002049,235,affectiva,fear_F,fear,F
0.000018,0.004278,0.000048,0.000018,0.000303,0.00207,236,affectiva,fear_F,fear,F
0.000018,0.004277,0.000048,0.000018,0.000305,0.002076,237,affectiva,fear_F,fear,F
0.000018,0.004276,0.000049,0.000018,0.00031,0.002084,238,affectiva,fear_F,fear,F
0.000017,0.004278,0.000049,0.000018,0.000314,0.002097,239,affectiva,fear_F,fear,F
0.000017,0.004275,0.000049,0.000018,0.000321,0.002117,240,affectiva,fear_F,fear,F
0.000017,0.004274,0.000049,0.000018,0.00033,0.002136,241,affectiva,fear_F,fear,F
0.000017,0.004274,0.000049,0.000018,0.000336,0.002147,242,affectiva,fear_F,fear,F
0.000017,0.004271,0.000049,0.000018,0.000337,0.002153,243,affectiva,fear_F,fear,F
0.000017,0.004269,0.000049,0.000018,0.000338,0.002156,244,affectiva,fear_F,fear,F
0.000017,0.004265,0.000049,0.000018,0.000337,0.00215,245,affectiva,fear_F,fear,F
0.000017,0.004262,0.000049,0.000018,0.000323,0.002124,246,affectiva,fear_F,fear,F
0.000018,0.004261,0.000048,0.000018,0.000309,0.002092,247,affectiva,fear_F,fear,F
0.000018,0.004261,0.000048,0.000018,0.000304,0.002083,248,affectiva,fear_F,fear,F
0.000021,0.004246,0.000046,0.000018,0.000254,0.001874,1,affectiva,fear_M,fear,M
0.000022,0.004248,0.000046,0.000017,0.000257,0.001854,2,affectiva,fear_M,fear,M
0.000022,0.00425,0.000047,0.000017,0.000259,0.001838,3,affectiva,fear_M,fear,M
0.000022,0.004243,0.000046,0.000017,0.000256,0.001857,4,affectiva,fear_M,fear,M
0.000022,0.004241,0.000046,0.000017,0.000255,0.001863,5,affectiva,fear_M,fear,M
0.000022,0.00424,0.000046,0.000017,0.000258,0.001846,6,affectiva,fear_M,fear,M
0.000023,0.004243,0.000047,0.000017,0.000261,0.001828,7,affectiva,fear_M,fear,M
0.000023,0.004244,0.000047,0.000017,0.000264,0.001809,8,affectiva,fear_M,fear,M
0.000023,0.004244,0.000047,0.000017,0.000264,0.00181,9,affectiva,fear_M,fear,M
0.000023,0.004245,0.000047,0.000017,0.000265,0.001804,10,affectiva,fear_M,fear,M
0.000023,0.004246,0.000047,0.000017,0.000263,0.001817,11,affectiva,fear_M,fear,M
0.000023,0.004247,0.000047,0.000017,0.000263,0.001817,12,affectiva,fear_M,fear,M
0.000022,0.004248,0.000047,0.000017,0.000262,0.001822,13,affectiva,fear_M,fear,M
0.000022,0.004249,0.000047,0.000017,0.00026,0.001832,14,affectiva,fear_M,fear,M
0.000022,0.004249,0.000046,0.000017,0.000257,0.001846,15,affectiva,fear_M,fear,M
0.000022,0.00425,0.000046,0.000017,0.000256,0.001854,16,affectiva,fear_M,fear,M
0.000022,0.00425,0.000046,0.000017,0.000257,0.00185,17,affectiva,fear_M,fear,M
0.000022,0.004251,0.000046,0.000017,0.000257,0.001845,18,affectiva,fear_M,fear,M
0.000022,0.00425,0.000046,0.000017,0.000256,0.001853,19,affectiva,fear_M,fear,M
0.000022,0.004249,0.000046,0.000017,0.000254,0.001864,20,affectiva,fear_M,fear,M
0.000021,0.004248,0.000046,0.000018,0.000253,0.001869,21,affectiva,fear_M,fear,M
0.000021,0.004247,0.000046,0.000018,0.000252,0.001873,22,affectiva,fear_M,fear,M
0.000021,0.004245,0.000046,0.000018,0.000251,0.001879,23,affectiva,fear_M,fear,M
0.000021,0.004246,0.000046,0.000018,0.000251,0.001879,24,affectiva,fear_M,fear,M
0.000021,0.004244,0.000046,0.000018,0.00025,0.001885,25,affectiva,fear_M,fear,M
0.000021,0.004241,0.000046,0.000018,0.000248,0.001894,26,affectiva,fear_M,fear,M
0.000021,0.004239,0.000046,0.000018,0.000249,0.001889,27,affectiva,fear_M,fear,M
0.000022,0.004235,0.000046,0.000018,0.00025,0.001879,28,affectiva,fear_M,fear,M
0.000023,0.004228,0.000046,0.000018,0.000252,0.001868,29,affectiva,fear_M,fear,M
0.000023,0.004224,0.000046,0.000018,0.000251,0.001872,30,affectiva,fear_M,fear,M
0.000024,0.004223,0.000046,0.000018,0.000249,0.00188,31,affectiva,fear_M,fear,M
0.000024,0.004227,0.000046,0.000018,0.000249,0.001886,32,affectiva,fear_M,fear,M
0.000024,0.004228,0.000046,0.000018,0.000248,0.001891,33,affectiva,fear_M,fear,M
0.000023,0.004228,0.000046,0.000018,0.000246,0.001901,34,affectiva,fear_M,fear,M
0.000023,0.004233,0.000046,0.000018,0.000246,0.001903,35,affectiva,fear_M,fear,M
0.000023,0.004236,0.000046,0.000018,0.000245,0.001908,36,affectiva,fear_M,fear,M
0.000023,0.004236,0.000046,0.000018,0.000245,0.001909,37,affectiva,fear_M,fear,M
0.000023,0.004237,0.000046,0.000018,0.000245,0.00191,38,affectiva,fear_M,fear,M
0.000023,0.004239,0.000046,0.000018,0.000246,0.001907,39,affectiva,fear_M,fear,M
0.000022,0.004241,0.000046,0.000018,0.000245,0.00191,40,affectiva,fear_M,fear,M
0.000021,0.004244,0.000046,0.000018,0.000245,0.001913,41,affectiva,fear_M,fear,M
0.000021,0.004247,0.000046,0.000018,0.000244,0.001918,42,affectiva,fear_M,fear,M
0.000021,0.004249,0.000046,0.000018,0.000244,0.001918,43,affectiva,fear_M,fear,M
0.000021,0.00425,0.000046,0.000018,0.000244,0.001919,44,affectiva,fear_M,fear,M
0.00002,0.004251,0.000046,0.000018,0.000244,0.001919,45,affectiva,fear_M,fear,M
0.00002,0.004251,0.000046,0.000018,0.000244,0.001919,46,affectiva,fear_M,fear,M
0.00002,0.004251,0.000046,0.000018,0.000244,0.001916,47,affectiva,fear_M,fear,M
0.00002,0.004251,0.000046,0.000018,0.000244,0.001918,48,affectiva,fear_M,fear,M
0.00002,0.004251,0.000046,0.000018,0.000244,0.001919,49,affectiva,fear_M,fear,M
0.00002,0.00425,0.000046,0.000018,0.000244,0.001919,50,affectiva,fear_M,fear,M
0.00002,0.00425,0.000046,0.000018,0.000244,0.001919,51,affectiva,fear_M,fear,M
0.00002,0.00425,0.000046,0.000018,0.000244,0.00192,52,affectiva,fear_M,fear,M
0.00002,0.00425,0.000046,0.000018,0.000244,0.001921,53,affectiva,fear_M,fear,M
0.00002,0.004249,0.000046,0.000018,0.000244,0.001921,54,affectiva,fear_M,fear,M
0.00002,0.004248,0.000046,0.000018,0.000244,0.001921,55,affectiva,fear_M,fear,M
0.00002,0.004248,0.000046,0.000018,0.000244,0.001919,56,affectiva,fear_M,fear,M
0.00002,0.004248,0.000046,0.000018,0.000245,0.001917,57,affectiva,fear_M,fear,M
0.00002,0.004247,0.000046,0.000018,0.000245,0.001916,58,affectiva,fear_M,fear,M
0.00002,0.004247,0.000046,0.000018,0.000246,0.001914,59,affectiva,fear_M,fear,M
0.00002,0.004246,0.000046,0.000018,0.000245,0.001914,60,affectiva,fear_M,fear,M
0.00002,0.004246,0.000046,0.000018,0.000246,0.001911,61,affectiva,fear_M,fear,M
0.000021,0.004245,0.000046,0.000018,0.000247,0.001906,62,affectiva,fear_M,fear,M
0.000021,0.004245,0.000046,0.000018,0.000247,0.001902,63,affectiva,fear_M,fear,M
0.000021,0.004243,0.000046,0.000018,0.000247,0.001901,64,affectiva,fear_M,fear,M
0.000021,0.004241,0.000046,0.000018,0.000248,0.001896,65,affectiva,fear_M,fear,M
0.000021,0.00424,0.000046,0.000018,0.000248,0.001892,66,affectiva,fear_M,fear,M
0.000021,0.00424,0.000046,0.000018,0.000249,0.001888,67,affectiva,fear_M,fear,M
0.000021,0.004239,0.000046,0.000018,0.000249,0.001887,68,affectiva,fear_M,fear,M
0.000021,0.004237,0.000046,0.000018,0.000248,0.00189,69,affectiva,fear_M,fear,M
0.000021,0.004236,0.000046,0.000018,0.000249,0.001887,70,affectiva,fear_M,fear,M
0.000021,0.004236,0.000046,0.000018,0.000249,0.001889,71,affectiva,fear_M,fear,M
0.000021,0.004236,0.000046,0.000018,0.000249,0.001888,72,affectiva,fear_M,fear,M
0.000021,0.004236,0.000046,0.000018,0.000249,0.001886,73,affectiva,fear_M,fear,M
0.000021,0.004237,0.000046,0.000018,0.00025,0.001883,74,affectiva,fear_M,fear,M
0.000021,0.004237,0.000046,0.000018,0.00025,0.001884,75,affectiva,fear_M,fear,M
0.000021,0.004238,0.000046,0.000018,0.00025,0.001887,76,affectiva,fear_M,fear,M
0.000021,0.00424,0.000046,0.000018,0.00025,0.001889,77,affectiva,fear_M,fear,M
0.000021,0.004242,0.000046,0.000018,0.00025,0.00189,78,affectiva,fear_M,fear,M
0.000021,0.004243,0.000046,0.000018,0.00025,0.00189,79,affectiva,fear_M,fear,M
0.000021,0.004244,0.000046,0.000018,0.000249,0.001896,80,affectiva,fear_M,fear,M
0.000021,0.004246,0.000046,0.000018,0.000249,0.001897,81,affectiva,fear_M,fear,M
0.000021,0.004249,0.000046,0.000018,0.000249,0.001895,82,affectiva,fear_M,fear,M
0.000021,0.004249,0.000046,0.000018,0.000249,0.001892,83,affectiva,fear_M,fear,M
0.000021,0.00425,0.000046,0.000018,0.00025,0.001887,84,affectiva,fear_M,fear,M
0.000021,0.00425,0.000046,0.000018,0.00025,0.001883,85,affectiva,fear_M,fear,M
0.000021,0.00425,0.000046,0.000018,0.000249,0.00189,86,affectiva,fear_M,fear,M
0.000021,0.00425,0.000046,0.000018,0.000248,0.001895,87,affectiva,fear_M,fear,M
0.000021,0.00425,0.000046,0.000018,0.000248,0.001894,88,affectiva,fear_M,fear,M
0.000021,0.00425,0.000046,0.000018,0.000249,0.001888,89,affectiva,fear_M,fear,M
0.000021,0.00425,0.000046,0.000018,0.00025,0.00188,90,affectiva,fear_M,fear,M
0.000021,0.00425,0.000046,0.000018,0.000251,0.001878,91,affectiva,fear_M,fear,M
0.000021,0.004251,0.000046,0.000018,0.000251,0.001877,92,affectiva,fear_M,fear,M
0.000022,0.004251,0.000046,0.000018,0.000252,0.001873,93,affectiva,fear_M,fear,M
0.000022,0.00425,0.000046,0.000018,0.000251,0.001877,94,affectiva,fear_M,fear,M
0.000021,0.004249,0.000046,0.000018,0.000251,0.001881,95,affectiva,fear_M,fear,M
0.000021,0.004249,0.000046,0.000018,0.000249,0.001888,96,affectiva,fear_M,fear,M
0.000021,0.004248,0.000046,0.000018,0.000248,0.001894,97,affectiva,fear_M,fear,M
0.000021,0.004249,0.000046,0.000018,0.000249,0.001895,98,affectiva,fear_M,fear,M
0.000021,0.004251,0.000046,0.000018,0.00025,0.001888,99,affectiva,fear_M,fear,M
0.000022,0.004251,0.000046,0.000018,0.000251,0.001882,100,affectiva,fear_M,fear,M
0.000022,0.004251,0.000046,0.000018,0.000251,0.001882,101,affectiva,fear_M,fear,M
0.000021,0.004251,0.000046,0.000018,0.000251,0.001889,102,affectiva,fear_M,fear,M
0.000021,0.004252,0.000046,0.000018,0.000251,0.001891,103,affectiva,fear_M,fear,M
0.000021,0.004253,0.000046,0.000018,0.000251,0.001891,104,affectiva,fear_M,fear,M
0.000021,0.004253,0.000046,0.000018,0.000251,0.001894,105,affectiva,fear_M,fear,M
0.000021,0.004253,0.000046,0.000018,0.00025,0.001899,106,affectiva,fear_M,fear,M
0.000021,0.004254,0.000046,0.000018,0.00025,0.001899,107,affectiva,fear_M,fear,M
0.000021,0.004254,0.000046,0.000018,0.00025,0.001899,108,affectiva,fear_M,fear,M
0.000021,0.004253,0.000046,0.000018,0.000251,0.001893,109,affectiva,fear_M,fear,M
0.000022,0.004254,0.000046,0.000018,0.000253,0.001885,110,affectiva,fear_M,fear,M
0.000023,0.004253,0.000046,0.000018,0.000252,0.001882,111,affectiva,fear_M,fear,M
0.000024,0.004252,0.000046,0.000018,0.000252,0.001879,112,affectiva,fear_M,fear,M
0.000024,0.004252,0.000046,0.000018,0.000251,0.001886,113,affectiva,fear_M,fear,M
0.000024,0.004253,0.000046,0.000018,0.00025,0.001889,114,affectiva,fear_M,fear,M
0.000024,0.004252,0.000046,0.000018,0.00025,0.001893,115,affectiva,fear_M,fear,M
0.000024,0.004251,0.000046,0.000018,0.000249,0.001896,116,affectiva,fear_M,fear,M
0.000024,0.00425,0.000046,0.000018,0.000249,0.001894,117,affectiva,fear_M,fear,M
0.000025,0.004249,0.000046,0.000018,0.000249,0.001894,118,affectiva,fear_M,fear,M
0.000025,0.004248,0.000046,0.000018,0.00025,0.001886,119,affectiva,fear_M,fear,M
0.000026,0.004246,0.000046,0.000018,0.00025,0.001888,120,affectiva,fear_M,fear,M
0.000027,0.004244,0.000046,0.000018,0.00025,0.001888,121,affectiva,fear_M,fear,M
0.000026,0.004244,0.000046,0.000018,0.00025,0.001891,122,affectiva,fear_M,fear,M
0.000024,0.004244,0.000046,0.000018,0.00025,0.001893,123,affectiva,fear_M,fear,M
0.000023,0.004246,0.000046,0.000018,0.00025,0.001894,124,affectiva,fear_M,fear,M
0.000023,0.004244,0.000046,0.000018,0.000251,0.001894,125,affectiva,fear_M,fear,M
0.000023,0.004245,0.000046,0.000018,0.000251,0.001893,126,affectiva,fear_M,fear,M
0.000023,0.004244,0.000046,0.000018,0.000251,0.001886,127,affectiva,fear_M,fear,M
0.000023,0.004246,0.000046,0.000018,0.000252,0.001876,128,affectiva,fear_M,fear,M
0.000023,0.004246,0.000047,0.000017,0.000253,0.001866,129,affectiva,fear_M,fear,M
0.000023,0.004247,0.000047,0.000018,0.000253,0.001865,130,affectiva,fear_M,fear,M
0.000023,0.004247,0.000047,0.000017,0.000254,0.001856,131,affectiva,fear_M,fear,M
0.000023,0.004249,0.000047,0.000017,0.000253,0.00186,132,affectiva,fear_M,fear,M
0.000023,0.00425,0.000047,0.000017,0.000254,0.001851,133,affectiva,fear_M,fear,M
0.000022,0.004251,0.000047,0.000017,0.000254,0.001853,134,affectiva,fear_M,fear,M
0.000022,0.004253,0.000047,0.000017,0.000253,0.001856,135,affectiva,fear_M,fear,M
0.000022,0.004253,0.000046,0.000018,0.000252,0.001865,136,affectiva,fear_M,fear,M
0.000021,0.004254,0.000046,0.000018,0.000249,0.00188,137,affectiva,fear_M,fear,M
0.000021,0.004255,0.000046,0.000018,0.000248,0.001886,138,affectiva,fear_M,fear,M
0.000021,0.004255,0.000046,0.000018,0.000249,0.001881,139,affectiva,fear_M,fear,M
0.000021,0.004255,0.000046,0.000018,0.000249,0.00188,140,affectiva,fear_M,fear,M
0.000021,0.004255,0.000046,0.000018,0.00025,0.001876,141,affectiva,fear_M,fear,M
